radius_inner_m,radius_outer_m,radius_mid_m,heliostat_count,count_density_per_m2,count_share,baseline_density_per_m2,baseline_count_share,layout_id,label,delta_density_pct,delta_count_share_pctpt
1714.6948353875584,1829.0078244133956,1771.8513299004771,540,0.00042431758622006507,0.04532102391942929,0.0003268816960510131,0.034913973982375154,ctrl_radial_expand_015,C_rad+,29.807692307692303,1.0407049937054138
1829.0078244133956,1943.3208134392328,1886.164318926314,322,0.00023768451995783885,0.02702475870751154,0.00032700075261280317,0.03718002517834662,ctrl_radial_expand_015,C_rad+,-27.31376975169301,-1.0155266470835083
1943.3208134392328,2057.63380246507,2000.4773079521515,203,0.00014128204074512546,0.017037347880822493,5.706959281330191e-05,0.006882081409987411,ctrl_radial_expand_015,C_rad+,147.56097560975607,1.0155266470835083
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,joint_g02_0333,J_bal,,0.0
114.31298902583723,228.62597805167445,171.46948353875584,286,0.0023222220490290717,0.02400335711288292,0.0023222220490290717,0.02400335711288292,joint_g02_0333,J_bal,0.0,0.0
228.62597805167445,342.9389670775117,285.78247256459304,528,0.0025723075004629712,0.044313890054553086,0.0025723075004629712,0.044313890054553086,joint_g02_0333,J_bal,0.0,0.0
342.9389670775117,457.2519561033489,400.0954615904303,789,0.002745604190835071,0.06621905161561058,0.0027247250715131312,0.06571548468317247,joint_g02_0333,J_bal,0.7662835249042109,0.05035669324381098
457.2519561033489,571.5649451291861,514.4084506162675,895,0.002422364491702821,0.07511540075535039,0.0022653844464304595,0.0702475870751154,joint_g02_0333,J_bal,6.929510155316604,0.4867813680234992
571.5649451291861,685.8779341550234,628.7214396421048,937,0.0020749415701909455,0.07864036928241712,0.0018468530091133922,0.06999580360889635,joint_g02_0333,J_bal,12.350119904076745,0.8644565673520774
685.8779341550234,800.1909231808606,743.0344286679419,912,0.0017088756121956792,0.07654217373059169,0.0018775146528728845,0.08409567771716324,joint_g02_0333,J_bal,-8.982035928143716,-0.755350398657155
800.1909231808606,914.5039122066978,857.3474176937792,920,0.0014940169825921304,0.07721359630717582,0.0014988887771005832,0.07746537977339488,joint_g02_0333,J_bal,-0.3250270855904777,-0.02517834662190549
914.5039122066978,1028.816901232535,971.6604067196164,1002,0.001435746499255737,0.08409567771716324,0.0013010557099044002,0.07620646244229962,joint_g02_0333,J_bal,10.352422907488997,0.7889215274863624
1028.816901232535,1143.1298902583721,1085.9733957454537,840,0.001076922996605312,0.07049937054133446,0.001164102477282885,0.07620646244229962,joint_g02_0333,J_bal,-7.4889867841409785,-0.5707091900965161
1143.1298902583721,1257.4428792842095,1200.2863847712908,929,0.0010775945472267748,0.07796894670583299,0.0007899266810133839,0.05715484683172472,joint_g02_0333,J_bal,36.41703377386198,2.0814099874108267
1257.4428792842095,1371.7558683100467,1314.599373797128,993,0.001051672162368137,0.08334032731850609,0.0013344480610109292,0.10574905581200168,joint_g02_0333,J_bal,-21.190476190476197,-2.2408728493495595
1371.7558683100467,1486.0688573358839,1428.9123628229654,912,0.0008886153183417543,0.07654217373059169,0.0009207691620975414,0.07931179185900127,joint_g02_0333,J_bal,-3.492063492063494,-0.2769618128409576
1486.0688573358839,1600.3818463617213,1543.2253518488026,709,0.0006396485752764603,0.0595048258497692,0.0004835707141723311,0.044985312631137225,joint_g02_0333,J_bal,32.27611940298507,1.4519513218631972
1600.3818463617213,1714.6948353875584,1657.5383408746397,425,0.00035698494242971643,0.03566932438103231,0.0004561007617396142,0.04557280738564834,joint_g02_0333,J_bal,-21.731123388581953,-0.9903483004616027
1714.6948353875584,1829.0078244133956,1771.8513299004771,486,0.0003818858275980586,0.04078892152748636,0.0003268816960510131,0.034913973982375154,joint_g02_0333,J_bal,16.82692307692308,0.5874947545111204
1829.0078244133956,1943.3208134392328,1886.164318926314,295,0.00021775445151416914,0.024758707511540076,0.00032700075261280317,0.03718002517834662,joint_g02_0333,J_bal,-33.40857787810384,-1.2421317666806546
1943.3208134392328,2057.63380246507,2000.4773079521515,57,3.9670326711685474e-05,0.004783885858161981,5.706959281330191e-05,0.006882081409987411,joint_g02_0333,J_bal,-30.48780487804878,-0.20981955518254305
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,joint_g04_0478,J_flux,,0.0
