sector_center_rad,sector_center_deg,heliostat_count,count_share,baseline_sector_count,baseline_sector_share,layout_id,label,delta_sector_count,delta_sector_share_pctpt
2.5307274153917776,145.0,287,0.02408728493495594,285,0.023919429290809903,deform_0276,L_opt,2,0.01678556441460366
2.7052603405912103,154.99999999999997,281,0.023583718002517833,283,0.02375157364666387,deform_0276,L_opt,-2,-0.01678556441460366
2.8797932657906435,165.0,278,0.023331934536298782,278,0.023331934536298782,deform_0276,L_opt,0,0.0
3.0543261909900767,175.0,241,0.020226605119597146,242,0.020310532941670165,deform_0276,L_opt,-1,-0.00839278220730183
-3.0543261909900767,-175.0,258,0.02165337809483844,279,0.0234158623583718,deform_0893,L_nom,-21,-0.17624842635333599
-2.879793265790644,-165.00000000000003,276,0.02316407889215275,282,0.02366764582459085,deform_0893,L_nom,-6,-0.050356693243810285
-2.705260340591211,-155.0,273,0.022912295425933697,284,0.023835501468736885,deform_0893,L_nom,-11,-0.09232060428031874
-2.5307274153917776,-145.0,285,0.023919429290809903,287,0.02408728493495594,deform_0893,L_nom,-2,-0.01678556441460366
-2.356194490192345,-135.0,286,0.02400335711288292,294,0.024674779689467057,deform_0893,L_nom,-8,-0.0671422576584136
-2.181661564992912,-125.00000000000001,304,0.02551405791019723,293,0.024590851867394042,deform_0893,L_nom,11,0.09232060428031874
-2.0071286397934793,-115.00000000000003,299,0.025094418799832145,309,0.025933697020562318,deform_0893,L_nom,-10,-0.08392782207301726
-1.8325957145940461,-105.00000000000001,323,0.027108686529584557,305,0.025597985732270248,deform_0893,L_nom,18,0.15107007973143086
-1.658062789394613,-95.0,324,0.027192614351657575,330,0.027696181284095678,deform_0893,L_nom,-6,-0.050356693243810285
-1.4835298641951802,-85.0,352,0.029542593369702056,323,0.027108686529584557,deform_0893,L_nom,29,0.24339068401174996
-1.308996938995747,-74.99999999999999,351,0.029458665547629038,349,0.029290809903483005,deform_0893,L_nom,2,0.016785564414603313
