Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NASA POWER,DUNHUANG_POWER_2023,Dunhuang,Gansu,China,40.063000,94.426000,8,1265.0,8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,downloaded 2026-05-11 UTC
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2023,10,7,18,30,-4.91,0.0,0.0,0.0,860.3,16.42,67.4,4.04,,,,,,
2023,10,7,19,30,-4.63,0.0,0.0,0.0,860.7,15.08,81.4,3.89,,,,,,
2023,10,7,20,30,-4.49,0.0,0.0,0.0,860.9,13.85,95.5,3.42,,,,,,
2023,10,7,21,30,-4.55,0.0,0.0,0.0,861.0,13.56,116.7,2.78,,,,,,
2023,10,7,22,30,-4.76,0.0,0.0,0.0,861.0,13.76,148.7,2.48,,,,,,
2023,10,7,23,30,-5.06,0.0,0.0,0.0,860.9,13.42,172.9,2.52,,,,,,
2023,10,8,0,30,-5.35,0.0,0.0,0.0,860.8,13.39,185.3,2.26,,,,,,
2023,10,8,1,30,-5.6,0.0,0.0,0.0,860.6,13.78,183.8,1.64,,,,,,
2023,10,8,2,30,-5.87,0.0,0.0,0.0,860.5,13.84,161.6,1.14,,,,,,
2023,10,8,3,30,-6.16,0.0,0.0,0.0,860.7,13.22,140.4,1.19,,,,,,
2023,10,8,4,30,-6.44,0.0,0.0,0.0,861.0,12.48,141.6,1.35,,,,,,
2023,10,8,5,30,-6.71,0.0,0.0,0.0,861.4,11.77,155.6,1.43,,,,,,
2023,10,8,6,30,-6.73,58.96,133.39,77.8,861.8,11.91,169.9,1.26,,,,,,
2023,10,8,7,30,-6.66,152.5,321.24,234.73,862.3,14.69,181.9,1.23,,,,,,
2023,10,8,8,30,-6.27,204.86,416.86,399.45,862.5,17.17,235.8,0.64,,,,,,
2023,10,8,9,30,-6.06,244.96,528.98,549.85,862.3,20.34,314.7,1.45,,,,,,
2023,10,8,10,30,-6.4,322.29,634.36,622.17,861.9,22.28,328.9,2.69,,,,,,
2023,10,8,11,30,-6.63,395.91,310.99,614.9,861.4,23.14,339.1,3.48,,,,,,
2023,10,8,12,30,-6.76,298.75,398.0,573.75,860.9,23.56,346.9,4.02,,,,,,
2023,10,8,13,30,-6.87,283.85,230.53,421.35,860.6,23.55,351.0,4.34,,,,,,
2023,10,8,14,30,-6.96,230.1,211.75,327.27,860.6,22.83,353.2,4.2,,,,,,
2023,10,8,15,30,-7.06,149.72,164.9,201.9,860.8,21.81,351.6,3.58,,,,,,
2023,10,8,16,30,-6.28,55.29,67.2,66.72,861.1,20.38,353.7,2.27,,,,,,
2023,10,8,17,30,-5.84,0.0,0.0,0.0,861.6,18.54,9.4,1.59,,,,,,
2023,10,8,18,30,-6.05,0.0,0.0,0.0,862.1,18.41,52.9,0.93,,,,,,
2023,10,8,19,30,-6.19,0.0,0.0,0.0,862.4,17.45,156.1,1.24,,,,,,
2023,10,8,20,30,-6.5,0.0,0.0,0.0,862.6,14.89,193.4,2.76,,,,,,
2023,10,8,21,30,-6.76,0.0,0.0,0.0,862.7,13.41,205.7,3.97,,,,,,
2023,10,8,22,30,-6.74,0.0,0.0,0.0,862.7,13.2,209.5,4.7,,,,,,
2023,10,8,23,30,-6.71,0.0,0.0,0.0,862.7,12.75,211.7,4.58,,,,,,
2023,10,9,0,30,-6.68,0.0,0.0,0.0,862.8,12.19,228.8,3.9,,,,,,
2023,10,9,1,30,-6.66,0.0,0.0,0.0,862.9,11.42,242.7,3.77,,,,,,
2023,10,9,2,30,-6.67,0.0,0.0,0.0,863.0,10.8,243.9,3.61,,,,,,
2023,10,9,3,30,-6.64,0.0,0.0,0.0,863.3,10.34,239.6,3.3,,,,,,
2023,10,9,4,30,-6.57,0.0,0.0,0.0,863.8,10.44,235.0,2.86,,,,,,
2023,10,9,5,30,-6.52,0.0,0.0,0.0,864.4,10.88,229.7,2.41,,,,,,
2023,10,9,6,30,-6.37,56.0,160.55,75.05,864.9,11.68,225.6,2.02,,,,,,
2023,10,9,7,30,-6.18,130.08,374.08,244.7,865.3,15.17,230.8,1.74,,,,,,
2023,10,9,8,30,-6.49,160.94,571.24,418.12,865.6,18.09,276.5,1.42,,,,,,
2023,10,9,9,30,-7.14,152.12,727.73,570.72,865.6,20.81,324.0,1.58,,,,,,
2023,10,9,10,30,-7.52,119.29,849.94,682.42,865.4,22.44,339.6,2.24,,,,,,
2023,10,9,11,30,-7.63,118.77,857.3,709.95,865.0,23.33,349.1,2.86,,,,,,
2023,10,9,12,30,-7.63,117.99,843.23,677.62,864.5,23.84,358.0,3.39,,,,,,
2023,10,9,13,30,-7.62,110.03,805.4,585.15,863.9,23.93,7.5,3.82,,,,,,
2023,10,9,14,30,-7.61,97.66,685.91,411.95,863.5,23.58,18.3,4.09,,,,,,
2023,10,9,15,30,-7.57,81.38,502.77,226.62,863.2,22.82,31.2,4.23,,,,,,
2023,10,9,16,30,-7.27,41.73,196.1,64.97,863.3,21.07,43.2,3.61,,,,,,
2023,10,9,17,30,-6.69,0.0,0.0,0.0,863.6,16.7,56.4,3.4,,,,,,
2023,10,9,18,30,-6.38,0.0,0.0,0.0,863.9,15.38,72.7,3.74,,,,,,
2023,10,9,19,30,-5.81,0.0,0.0,0.0,863.9,14.64,90.4,3.88,,,,,,
2023,10,9,20,30,-5.33,0.0,0.0,0.0,863.6,13.7,106.7,3.75,,,,,,
2023,10,9,21,30,-5.16,0.0,0.0,0.0,863.3,12.91,117.9,3.35,,,,,,
2023,10,9,22,30,-5.17,0.0,0.0,0.0,862.9,12.85,119.9,2.69,,,,,,
2023,10,9,23,30,-5.3,0.0,0.0,0.0,862.8,13.16,120.4,1.96,,,,,,
2023,10,10,0,30,-5.5,0.0,0.0,0.0,862.5,12.18,101.4,1.93,,,,,,
2023,10,10,1,30,-5.69,0.0,0.0,0.0,861.9,10.87,95.3,2.4,,,,,,
2023,10,10,2,30,-5.94,0.0,0.0,0.0,861.5,10.53,105.4,2.37,,,,,,
2023,10,10,3,30,-6.18,0.0,0.0,0.0,861.4,10.43,107.6,2.25,,,,,,
2023,10,10,4,30,-6.39,0.0,0.0,0.0,861.5,10.17,97.7,2.25,,,,,,
2023,10,10,5,30,-6.59,0.0,0.0,0.0,861.7,9.77,84.5,2.52,,,,,,
2023,10,10,6,30,-6.76,58.33,42.65,66.1,861.9,10.11,77.7,3.1,,,,,,
2023,10,10,7,30,-6.88,162.86,204.07,218.2,862.4,11.75,76.2,4.73,,,,,,
2023,10,10,8,30,-6.65,260.09,360.14,372.8,862.5,13.33,74.3,5.96,,,,,,
2023,10,10,9,30,-6.19,345.45,425.4,491.9,862.4,15.43,70.7,7.03,,,,,,
2023,10,10,10,30,-5.59,411.95,240.18,530.7,862.0,18.03,67.7,7.63,,,,,,
2023,10,10,11,30,-5.26,424.97,130.85,530.22,861.5,20.01,59.9,7.43,,,,,,
2023,10,10,12,30,-5.33,389.9,29.72,467.1,861.0,20.52,53.0,7.01,,,,,,
2023,10,10,13,30,-5.41,258.97,8.7,300.15,860.8,20.1,51.5,6.6,,,,,,
2023,10,10,14,30,-5.35,218.16,29.64,261.4,860.7,19.48,53.8,6.32,,,,,,
2023,10,10,15,30,-5.11,131.19,19.88,152.45,860.9,18.71,54.3,6.0,,,,,,
2023,10,10,16,30,-4.67,45.73,15.01,50.7,861.2,17.35,52.3,4.98,,,,,,
2023,10,10,17,30,-4.22,0.0,0.0,0.0,861.7,15.09,54.5,3.93,,,,,,
2023,10,10,18,30,-3.95,0.0,0.0,0.0,862.5,13.36,62.4,3.45,,,,,,
2023,10,10,19,30,-3.85,0.0,0.0,0.0,863.0,11.96,74.7,3.08,,,,,,
2023,10,10,20,30,-3.87,0.0,0.0,0.0,863.5,11.37,85.8,2.34,,,,,,
2023,10,10,21,30,-4.07,0.0,0.0,0.0,863.9,11.69,98.7,1.32,,,,,,
2023,10,10,22,30,-4.38,0.0,0.0,0.0,864.1,11.71,158.0,0.61,,,,,,
2023,10,10,23,30,-4.74,0.0,0.0,0.0,864.3,10.93,212.5,1.12,,,,,,
2023,10,11,0,30,-5.19,0.0,0.0,0.0,864.4,10.06,218.7,1.47,,,,,,
2023,10,11,1,30,-5.55,0.0,0.0,0.0,864.4,9.16,218.0,1.9,,,,,,
2023,10,11,2,30,-5.71,0.0,0.0,0.0,864.5,8.54,218.5,2.31,,,,,,
2023,10,11,3,30,-5.67,0.0,0.0,0.0,864.9,8.09,222.1,2.7,,,,,,
2023,10,11,4,30,-5.44,0.0,0.0,0.0,865.6,7.87,227.8,2.89,,,,,,
2023,10,11,5,30,-5.16,0.0,0.0,0.0,866.3,7.92,234.0,2.81,,,,,,
2023,10,11,6,30,-4.92,54.5,106.46,69.15,867.0,8.74,237.8,2.52,,,,,,
2023,10,11,7,30,-4.74,147.14,457.12,235.75,867.6,11.85,240.6,2.69,,,,,,
2023,10,11,8,30,-4.59,224.65,521.83,393.48,867.9,14.14,259.2,2.68,,,,,,
2023,10,11,9,30,-4.62,332.91,518.11,538.33,867.9,15.86,297.5,1.97,,,,,,
2023,10,11,10,30,-4.88,366.37,806.06,629.08,867.8,18.12,342.9,2.51,,,,,,
2023,10,11,11,30,-5.66,366.69,1095.86,638.42,867.7,20.16,358.0,3.38,,,,,,
2023,10,11,12,30,-6.42,333.19,552.46,608.25,867.3,20.88,1.6,3.56,,,,,,
2023,10,11,13,30,-6.93,279.31,361.19,528.45,866.9,20.86,3.2,3.55,,,,,,
2023,10,11,14,30,-7.25,224.94,570.78,387.05,866.7,20.41,4.0,3.17,,,,,,
2023,10,11,15,30,-7.45,151.65,315.42,221.32,866.8,19.8,2.1,2.45,,,,,,
2023,10,11,16,30,-6.12,49.37,22.77,56.65,867.2,18.67,350.2,0.99,,,,,,
2023,10,11,17,30,-6.64,0.0,0.0,0.0,867.8,17.01,232.8,0.68,,,,,,
2023,10,11,18,30,-6.94,0.0,0.0,0.0,868.4,15.54,216.3,1.5,,,,,,
2023,10,11,19,30,-6.91,0.0,0.0,0.0,868.7,14.41,218.5,2.06,,,,,,
2023,10,11,20,30,-6.8,0.0,0.0,0.0,868.9,13.55,219.4,2.46,,,,,,
2023,10,11,21,30,-6.71,0.0,0.0,0.0,868.9,12.89,220.7,2.74,,,,,,
2023,10,11,22,30,-6.66,0.0,0.0,0.0,868.7,12.38,222.7,3.01,,,,,,
2023,10,11,23,30,-6.61,0.0,0.0,0.0,868.3,12.0,225.9,3.19,,,,,,
2023,10,12,0,30,-6.53,0.0,0.0,0.0,868.1,11.65,230.6,3.31,,,,,,
2023,10,12,1,30,-6.35,0.0,0.0,0.0,867.8,11.26,235.3,3.39,,,,,,
2023,10,12,2,30,-6.18,0.0,0.0,0.0,867.5,10.89,238.6,3.48,,,,,,
2023,10,12,3,30,-5.99,0.0,0.0,0.0,867.6,10.59,240.0,3.56,,,,,,
2023,10,12,4,30,-5.81,0.0,0.0,0.0,867.9,10.42,242.6,3.41,,,,,,
2023,10,12,5,30,-5.57,0.0,0.0,0.0,868.1,10.29,243.2,3.13,,,,,,
2023,10,12,6,30,-5.31,47.97,54.64,58.08,868.4,10.76,242.1,2.76,,,,,,
2023,10,12,7,30,-5.08,135.03,281.19,220.05,868.8,13.33,244.3,3.09,,,,,,
2023,10,12,8,30,-4.55,178.16,460.35,382.65,868.9,15.78,269.5,2.51,,,,,,
2023,10,12,9,30,-4.4,198.91,592.9,542.58,868.6,17.98,307.0,2.44,,,,,,
2023,10,12,10,30,-4.68,133.9,773.86,628.6,868.2,19.39,325.1,2.82,,,,,,
2023,10,12,11,30,-4.67,206.63,593.54,615.9,867.6,20.08,332.1,3.03,,,,,,
2023,10,12,12,30,-4.51,178.54,626.64,589.05,866.9,20.24,337.0,3.12,,,,,,
2023,10,12,13,30,-4.28,224.48,488.13,497.88,866.5,20.02,342.9,2.95,,,,,,
2023,10,12,14,30,-4.07,172.01,419.7,349.17,866.2,19.49,349.9,2.56,,,,,,
2023,10,12,15,30,-3.98,127.29,273.73,203.98,866.0,18.88,4.1,2.08,,,,,,
2023,10,12,16,30,-3.56,44.23,53.57,49.67,866.1,17.94,26.0,1.48,,,,,,
2023,10,12,17,30,-3.51,0.0,0.0,0.0,866.3,16.29,61.5,1.32,,,,,,
2023,10,12,18,30,-3.77,0.0,0.0,0.0,866.6,15.6,103.7,1.39,,,,,,
2023,10,12,19,30,-3.97,0.0,0.0,0.0,866.8,14.71,145.3,1.7,,,,,,
2023,10,12,20,30,-4.12,0.0,0.0,0.0,866.8,13.58,175.8,2.21,,,,,,
2023,10,12,21,30,-4.27,0.0,0.0,0.0,866.7,12.27,198.4,2.78,,,,,,
2023,10,12,22,30,-4.42,0.0,0.0,0.0,866.4,11.24,212.4,3.27,,,,,,
2023,10,12,23,30,-4.59,0.0,0.0,0.0,866.0,10.65,219.5,3.57,,,,,,
2023,10,13,0,30,-4.79,0.0,0.0,0.0,865.8,10.3,222.3,3.69,,,,,,
2023,10,13,1,30,-4.99,0.0,0.0,0.0,865.6,10.02,222.1,3.76,,,,,,
2023,10,13,2,30,-5.19,0.0,0.0,0.0,865.2,9.8,223.0,3.76,,,,,,
2023,10,13,3,30,-5.38,0.0,0.0,0.0,865.1,9.67,224.3,3.56,,,,,,
2023,10,13,4,30,-5.53,0.0,0.0,0.0,865.0,9.65,224.4,3.22,,,,,,
2023,10,13,5,30,-5.64,0.0,0.0,0.0,865.0,9.65,220.9,2.94,,,,,,
2023,10,13,6,30,-5.69,49.06,121.54,62.12,865.2,10.26,215.3,2.77,,,,,,
2023,10,13,7,30,-5.58,125.16,424.14,236.7,865.6,14.27,213.6,2.58,,,,,,
2023,10,13,8,30,-5.58,160.01,568.09,402.25,865.7,17.57,241.4,2.34,,,,,,
2023,10,13,9,30,-5.67,165.96,681.43,535.65,865.4,19.66,292.3,2.22,,,,,,
2023,10,13,10,30,-6.12,167.1,740.03,634.47,865.0,20.85,305.7,2.76,,,,,,
2023,10,13,11,30,-6.46,169.66,734.35,668.0,864.5,21.54,309.7,3.24,,,,,,
2023,10,13,12,30,-6.76,146.59,778.79,651.1,863.8,21.82,312.8,3.62,,,,,,
2023,10,13,13,30,-7.03,139.92,722.53,551.25,863.2,21.76,315.7,3.71,,,,,,
2023,10,13,14,30,-7.33,132.78,583.23,389.98,862.8,21.33,317.9,3.41,,,,,,
2023,10,13,15,30,-7.58,97.46,430.89,218.12,862.5,20.57,325.7,2.7,,,,,,
2023,10,13,16,30,-6.46,38.23,97.05,48.58,862.5,18.84,349.9,1.54,,,,,,
2023,10,13,17,30,-6.82,0.0,0.0,0.0,862.8,16.71,41.4,1.36,,,,,,
2023,10,13,18,30,-7.16,0.0,0.0,0.0,863.1,15.47,95.0,1.71,,,,,,
2023,10,13,19,30,-7.48,0.0,0.0,0.0,863.3,13.75,129.4,2.47,,,,,,
2023,10,13,20,30,-7.87,0.0,0.0,0.0,863.4,12.02,148.5,3.27,,,,,,
2023,10,13,21,30,-8.3,0.0,0.0,0.0,863.0,11.09,161.6,3.92,,,,,,
2023,10,13,22,30,-8.71,0.0,0.0,0.0,862.3,10.61,168.8,4.17,,,,,,
2023,10,13,23,30,-9.13,0.0,0.0,0.0,861.5,10.22,171.5,4.18,,,,,,
2023,10,14,0,30,-9.61,0.0,0.0,0.0,860.8,9.99,173.0,4.08,,,,,,
2023,10,14,1,30,-10.18,0.0,0.0,0.0,860.1,9.97,172.6,3.96,,,,,,
2023,10,14,2,30,-10.9,0.0,0.0,0.0,859.5,9.81,171.8,4.0,,,,,,
2023,10,14,3,30,-11.67,0.0,0.0,0.0,859.4,9.6,170.7,3.88,,,,,,
2023,10,14,4,30,-12.35,0.0,0.0,0.0,859.6,9.17,166.2,3.77,,,,,,
2023,10,14,5,30,-12.81,0.0,0.0,0.0,859.8,8.73,162.2,3.76,,,,,,
2023,10,14,6,30,-12.98,49.55,123.68,65.78,860.0,9.3,160.8,3.74,,,,,,
2023,10,14,7,30,-12.45,116.24,488.65,246.18,860.4,14.12,159.9,3.24,,,,,,
2023,10,14,8,30,-12.98,147.69,643.02,420.15,860.5,18.66,125.9,2.9,,,,,,
2023,10,14,9,30,-13.11,151.47,757.87,568.5,860.3,20.81,80.0,3.38,,,,,,
2023,10,14,10,30,-14.06,135.18,869.91,675.03,859.7,22.28,64.1,2.98,,,,,,
2023,10,14,11,30,-15.07,111.08,917.79,718.6,858.9,23.38,43.4,2.74,,,,,,
2023,10,14,12,30,-15.99,114.69,895.83,686.1,858.0,24.1,26.2,2.99,,,,,,
2023,10,14,13,30,-16.64,113.67,850.34,589.85,857.2,24.32,20.1,3.6,,,,,,
2023,10,14,14,30,-16.99,109.61,711.36,417.3,856.8,23.97,22.7,4.22,,,,,,
2023,10,14,15,30,-17.04,90.59,499.95,228.65,856.6,23.08,31.2,4.7,,,,,,
2023,10,14,16,30,-15.73,39.33,129.22,52.3,856.6,19.76,41.5,3.78,,,,,,
2023,10,14,17,30,-14.79,0.0,0.0,0.0,856.9,14.99,58.2,4.39,,,,,,
2023,10,14,18,30,-14.31,0.0,0.0,0.0,857.4,13.74,80.7,4.62,,,,,,
2023,10,14,19,30,-14.35,0.0,0.0,0.0,857.7,12.69,103.9,4.37,,,,,,
2023,10,14,20,30,-15.04,0.0,0.0,0.0,857.8,11.77,126.8,3.92,,,,,,
2023,10,14,21,30,-16.11,0.0,0.0,0.0,857.7,11.88,147.6,3.45,,,,,,
2023,10,14,22,30,-17.02,0.0,0.0,0.0,857.4,12.58,165.9,3.11,,,,,,
2023,10,14,23,30,-17.59,0.0,0.0,0.0,857.0,12.23,178.6,3.23,,,,,,
2023,10,15,0,30,-17.97,0.0,0.0,0.0,856.8,10.93,187.8,3.73,,,,,,
2023,10,15,1,30,-18.2,0.0,0.0,0.0,856.7,10.0,196.3,4.3,,,,,,
2023,10,15,2,30,-18.35,0.0,0.0,0.0,856.7,9.78,204.3,4.86,,,,,,
2023,10,15,3,30,-18.28,0.0,0.0,0.0,857.1,10.02,212.5,5.11,,,,,,
2023,10,15,4,30,-18.01,0.0,0.0,0.0,857.8,9.15,221.7,4.75,,,,,,
2023,10,15,5,30,-17.73,0.0,0.0,0.0,858.4,8.05,235.4,4.69,,,,,,
2023,10,15,6,30,-17.51,50.44,106.6,61.8,858.9,8.54,236.4,4.66,,,,,,
2023,10,15,7,30,-17.13,123.8,438.68,242.15,859.5,13.77,242.4,4.68,,,,,,
2023,10,15,8,30,-16.45,174.85,539.09,412.48,859.9,17.47,266.0,7.17,,,,,,
2023,10,15,9,30,-14.69,170.42,708.26,561.95,859.9,19.15,277.3,7.79,,,,,,
2023,10,15,10,30,-13.89,161.82,804.86,666.53,859.7,20.57,283.4,7.31,,,,,,
2023,10,15,11,30,-13.35,176.75,803.54,695.5,859.4,21.81,291.7,7.29,,,,,,
2023,10,15,12,30,-12.94,312.61,490.92,604.45,858.8,22.43,299.3,7.05,,,,,,
2023,10,15,13,30,-12.65,231.77,551.07,520.78,858.4,22.41,304.2,6.13,,,,,,
2023,10,15,14,30,-12.46,225.05,350.37,368.65,858.1,21.69,304.8,4.99,,,,,,
2023,10,15,15,30,-12.12,150.39,193.94,199.2,858.1,20.62,297.9,3.61,,,,,,
2023,10,15,16,30,-10.51,40.8,44.52,44.4,858.4,18.06,276.8,2.21,,,,,,
2023,10,15,17,30,-10.65,0.0,0.0,0.0,858.9,14.3,251.6,2.85,,,,,,
2023,10,15,18,30,-10.75,0.0,0.0,0.0,859.6,13.18,234.5,3.46,,,,,,
2023,10,15,19,30,-10.74,0.0,0.0,0.0,859.9,13.37,220.6,3.91,,,,,,
2023,10,15,20,30,-10.77,0.0,0.0,0.0,860.1,12.55,210.1,4.17,,,,,,
2023,10,15,21,30,-10.95,0.0,0.0,0.0,860.0,12.12,205.9,4.16,,,,,,
2023,10,15,22,30,-11.22,0.0,0.0,0.0,859.8,10.81,214.1,3.89,,,,,,
2023,10,15,23,30,-11.16,0.0,0.0,0.0,859.7,10.12,239.3,3.6,,,,,,
2023,10,16,0,30,-10.37,0.0,0.0,0.0,859.8,9.14,266.4,3.65,,,,,,
2023,10,16,1,30,-9.07,0.0,0.0,0.0,860.1,8.24,271.0,3.56,,,,,,
2023,10,16,2,30,-7.92,0.0,0.0,0.0,860.3,8.3,253.7,4.02,,,,,,
2023,10,16,3,30,-7.23,0.0,0.0,0.0,860.6,8.37,239.5,4.83,,,,,,
2023,10,16,4,30,-6.91,0.0,0.0,0.0,860.8,8.42,234.9,4.94,,,,,,
2023,10,16,5,30,-6.71,0.0,0.0,0.0,860.9,8.52,236.9,4.75,,,,,,
2023,10,16,6,30,-6.64,25.88,1.01,28.67,861.2,8.67,241.5,4.48,,,,,,
2023,10,16,7,30,-6.72,105.85,0.0,122.25,861.6,9.7,246.5,4.51,,,,,,
2023,10,16,8,30,-6.79,185.81,0.16,213.52,861.8,11.35,257.1,4.26,,,,,,
2023,10,16,9,30,-7.06,254.13,0.31,290.4,861.9,13.0,278.0,3.75,,,,,,
2023,10,16,10,30,-7.33,370.85,118.34,452.88,862.0,14.35,297.8,3.78,,,,,,
2023,10,16,11,30,-7.47,407.33,194.02,516.8,862.0,15.0,301.7,4.01,,,,,,
2023,10,16,12,30,-7.37,366.12,47.11,434.38,861.9,14.64,297.6,3.67,,,,,,
2023,10,16,13,30,-7.23,290.93,11.39,337.35,861.8,14.39,287.2,2.9,,,,,,
2023,10,16,14,30,-7.14,222.47,14.42,263.7,861.6,14.49,283.6,2.25,,,,,,
2023,10,16,15,30,-7.06,132.82,15.89,153.12,861.7,14.73,285.7,1.99,,,,,,
2023,10,16,16,30,-6.59,37.82,5.3,38.85,861.8,13.54,287.2,1.29,,,,,,
2023,10,16,17,30,-6.7,0.0,0.0,0.0,862.3,11.82,271.2,0.97,,,,,,
2023,10,16,18,30,-6.69,0.0,0.0,0.0,862.7,11.11,215.8,1.06,,,,,,
2023,10,16,19,30,-6.53,0.0,0.0,0.0,862.8,9.93,199.0,1.78,,,,,,
2023,10,16,20,30,-6.22,0.0,0.0,0.0,863.1,8.67,202.9,2.39,,,,,,
2023,10,16,21,30,-5.87,0.0,0.0,0.0,863.2,7.81,208.5,2.77,,,,,,
2023,10,16,22,30,-5.64,0.0,0.0,0.0,863.0,7.59,218.4,2.77,,,,,,
2023,10,16,23,30,-5.58,0.0,0.0,0.0,862.8,7.44,233.5,2.49,,,,,,
2023,10,17,0,30,-5.55,0.0,0.0,0.0,862.7,6.78,242.6,2.34,,,,,,
2023,10,17,1,30,-5.54,0.0,0.0,0.0,862.7,5.86,245.8,2.56,,,,,,
2023,10,17,2,30,-5.57,0.0,0.0,0.0,862.6,5.27,244.1,2.68,,,,,,
2023,10,17,3,30,-5.62,0.0,0.0,0.0,862.5,4.91,238.8,2.63,,,,,,
2023,10,17,4,30,-5.67,0.0,0.0,0.0,862.7,4.64,238.0,2.57,,,,,,
2023,10,17,5,30,-5.75,0.0,0.0,0.0,863.0,4.21,246.5,2.63,,,,,,
2023,10,17,6,30,-5.79,32.12,16.78,34.38,863.7,4.17,261.1,2.51,,,,,,
2023,10,17,7,30,-5.76,101.67,57.02,126.43,864.5,7.4,279.7,2.92,,,,,,
2023,10,17,8,30,-5.53,153.32,144.47,217.32,865.0,9.61,304.7,3.64,,,,,,
2023,10,17,9,30,-5.41,188.49,191.56,289.15,865.1,11.69,319.2,4.24,,,,,,
2023,10,17,10,30,-5.51,175.24,281.94,342.75,865.0,13.52,322.7,5.36,,,,,,
2023,10,17,11,30,-5.61,219.0,267.11,362.83,864.9,14.47,325.1,6.21,,,,,,
2023,10,17,12,30,-5.52,215.85,344.26,374.08,864.5,14.76,326.4,6.67,,,,,,
2023,10,17,13,30,-5.21,201.79,318.15,314.38,864.4,14.55,325.2,6.72,,,,,,
2023,10,17,14,30,-4.82,148.79,258.86,229.07,864.5,13.75,322.3,6.75,,,,,,
2023,10,17,15,30,-4.24,88.49,241.32,137.23,864.9,12.33,317.3,6.48,,,,,,
2023,10,17,16,30,-3.44,29.54,100.91,31.88,865.7,10.56,314.8,5.82,,,,,,
2023,10,17,17,30,-2.54,0.0,0.0,0.0,866.5,8.98,317.4,4.17,,,,,,
2023,10,17,18,30,-1.96,0.0,0.0,0.0,867.2,7.96,313.5,2.74,,,,,,
2023,10,17,19,30,-1.54,0.0,0.0,0.0,867.7,6.98,282.7,1.41,,,,,,
2023,10,17,20,30,-1.28,0.0,0.0,0.0,868.0,6.44,238.2,2.51,,,,,,
2023,10,17,21,30,-1.36,0.0,0.0,0.0,868.1,5.74,231.9,2.87,,,,,,
2023,10,17,22,30,-1.83,0.0,0.0,0.0,868.1,5.09,240.8,3.36,,,,,,
2023,10,17,23,30,-2.53,0.0,0.0,0.0,868.1,4.05,250.3,3.53,,,,,,
2023,10,18,0,30,-3.38,0.0,0.0,0.0,868.3,3.33,253.3,3.8,,,,,,
2023,10,18,1,30,-4.36,0.0,0.0,0.0,868.3,2.67,249.1,3.93,,,,,,
2023,10,18,2,30,-5.43,0.0,0.0,0.0,868.3,2.08,239.8,3.82,,,,,,
2023,10,18,3,30,-6.52,0.0,0.0,0.0,868.5,1.65,233.4,3.42,,,,,,
2023,10,18,4,30,-7.51,0.0,0.0,0.0,868.8,1.51,230.6,3.03,,,,,,
2023,10,18,5,30,-8.27,0.0,0.0,0.0,868.9,1.62,229.2,2.68,,,,,,
2023,10,18,6,30,-8.79,39.4,131.18,49.97,869.3,2.16,230.7,2.08,,,,,,
2023,10,18,7,30,-8.81,98.13,494.49,228.95,869.9,5.6,238.1,1.59,,,,,,
2023,10,18,8,30,-8.06,119.59,732.91,395.62,870.2,8.41,272.0,1.12,,,,,,
2023,10,18,9,30,-8.54,112.38,831.71,524.33,869.8,9.95,272.8,1.01,,,,,,
2023,10,18,10,30,-9.52,102.16,883.35,627.12,869.2,11.23,279.8,0.76,,,,,,
2023,10,18,11,30,-10.64,113.0,883.31,664.15,868.6,12.51,324.3,0.87,,,,,,
2023,10,18,12,30,-11.54,91.82,920.98,654.65,867.9,13.49,345.5,1.52,,,,,,
2023,10,18,13,30,-12.23,94.46,834.75,538.2,867.4,14.02,359.5,2.09,,,,,,
2023,10,18,14,30,-12.71,86.98,759.27,390.1,867.1,14.1,17.8,2.77,,,,,,
2023,10,18,15,30,-12.85,67.0,548.41,206.8,866.9,13.72,34.2,3.51,,,,,,
2023,10,18,16,30,-12.02,26.36,189.83,40.83,866.9,12.0,44.3,3.37,,,,,,
2023,10,18,17,30,-10.61,0.0,0.0,0.0,867.2,8.0,60.0,3.42,,,,,,
2023,10,18,18,30,-9.95,0.0,0.0,0.0,867.5,6.72,85.4,3.46,,,,,,
2023,10,18,19,30,-10.39,0.0,0.0,0.0,867.7,5.89,118.0,3.33,,,,,,
2023,10,18,20,30,-11.83,0.0,0.0,0.0,867.8,5.91,151.8,3.09,,,,,,
2023,10,18,21,30,-13.71,0.0,0.0,0.0,867.6,6.54,176.0,2.87,,,,,,
2023,10,18,22,30,-15.54,0.0,0.0,0.0,867.3,7.18,191.3,2.56,,,,,,
2023,10,18,23,30,-16.98,0.0,0.0,0.0,866.8,7.52,197.5,2.26,,,,,,
2023,10,19,0,30,-17.78,0.0,0.0,0.0,866.5,7.22,194.7,2.24,,,,,,
2023,10,19,1,30,-18.39,0.0,0.0,0.0,866.3,6.34,192.3,2.71,,,,,,
2023,10,19,2,30,-19.01,0.0,0.0,0.0,866.1,5.22,193.3,3.36,,,,,,
2023,10,19,3,30,-19.23,0.0,0.0,0.0,866.3,5.17,196.1,3.06,,,,,,
