year,weather_file,interpolation_method,layout_id,annual_dni_kwh_m2,positive_dni_hours,annual_dni_weighted_eta,annual_thermal_proxy_mwh,opteff_table_mean,baseline_annual_thermal_proxy_mwh,baseline_annual_dni_weighted_eta,delta_annual_thermal_proxy_pct,delta_annual_dni_weighted_eta_pct,annual_rank
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_hy_energy,2012.398,4254,0.3716453793793358,1028517.3525702911,0.3635035268644145,1009883.4928224258,0.3649122038446785,1.8451494534074797,1.8451494534074797,2.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_hy_flux,2012.398,4254,0.3621719555998082,1002299.9386426152,0.35474358804009426,1009883.4928224258,0.3649122038446785,-0.7509335714178333,-0.7509335714178111,12.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_pf_energy,2012.398,4254,0.36745353382361035,1016916.5467145623,0.35962572490643774,1009883.4928224258,0.3649122038446785,0.6964223043670614,0.6964223043671058,6.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_pf_flux,2012.398,4254,0.361756931877325,1001151.3730368349,0.35435264625146085,1009883.4928224258,0.3649122038446785,-0.8646660577831922,-0.8646660577831811,14.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_ta_energy,2012.398,4254,0.3689310164583358,1021005.4352417768,0.361002083088576,1009883.4928224258,0.3649122038446785,1.1013094578135263,1.1013094578135485,3.0
2020,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2020_sam.csv,linear_nearest,sb_ta_flux,2012.398,4254,0.3659490281048668,1012752.8726192375,0.35827741108725925,1009883.4928224258,0.3649122038446785,0.2841297849905722,0.2841297849905944,8.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,baseline_full,1964.8952199999997,4193,0.35762508346576005,966953.7724819033,0.35728608332420614,966953.7724819033,0.35762508346576005,0.0,0.0,10.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,ctrl_radial_expand_015,1964.8952199999997,4193,0.35441105334569695,958263.6142878878,0.35409984406718314,966953.7724819033,0.35762508346576005,-0.8987149583904341,-0.8987149583904452,15.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,deform_0276,1964.8952199999997,4193,0.36900646663113656,997726.9813440175,0.368531810689137,966953.7724819033,0.35762508346576005,3.182490180800257,3.182490180800257,1.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,deform_0893,1964.8952199999997,4193,0.3584091208658493,969073.6683081025,0.3581512584642348,966953.7724819033,0.35762508346576005,0.21923445427571853,0.21923445427571853,9.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,deform_1387,1964.8952199999997,4193,0.36014366142997095,973763.5533848043,0.3598089438890156,966953.7724819033,0.35762508346576005,0.7042509266417252,0.7042509266417474,5.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,joint_g02_0333,1964.8952199999997,4193,0.3609557376727468,975959.2611883098,0.3605554104209499,966953.7724819033,0.35762508346576005,0.9313256706462658,0.9313256706462658,4.0
2021,/Users/Apple/Developer/paper/dunhuang-heliostat-rebuild-server/data/weather/dunhuang_nasa_power_2021_sam.csv,nearest,joint_g04_0478,1964.8952199999997,4193,0.35506833072693217,960040.7738685112,0.35481410114389006,966953.7724819033,0.35762508346576005,-0.7149254504326907,-0.7149254504326907,11.0
